record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature
HBO-002853,2024-04-05,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,66.0,48.0,3.0,15.0,4.0,8.0,6.0,5.0,11.0,10.0,6.0,22.0,16.0,4.0,6.55,15.15,72.73,2.65,1.08,32.5
HBO-002883,2024-04-06,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,60.0,44.0,4.0,12.0,4.0,7.0,6.0,3.0,9.0,10.0,9.0,19.0,13.0,4.0,3.59,16.375,73.33,1.01,3.06,32.0
HBO-002913,2024-04-07,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,53.0,44.0,4.0,5.0,3.0,6.0,5.0,1.0,4.0,8.0,14.0,18.0,10.0,4.0,1.84,15.09,83.02,2.06,3.06,30.4
HBO-002943,2024-04-08,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,53.0,36.0,3.0,14.0,3.0,6.0,6.0,2.0,12.0,14.0,16.0,22.0,13.0,5.0,8.3,26.42,80.19,2.59,6.65,28.5
HBO-002973,2024-04-09,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,53.0,41.0,3.0,9.0,3.0,6.0,4.0,5.0,7.0,5.0,10.0,19.0,13.0,3.0,3.63,9.43,77.36,0.7,1.69,31.5
HBO-003003,2024-04-10,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,72.0,53.0,2.0,17.0,4.0,9.0,6.0,3.0,6.0,2.0,7.0,16.89328537170264,15.0,4.0,2.43,2.78,73.61,6.57,7.81,32.6
HBO-003033,2024-04-11,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,41.0,29.0,1.0,11.0,2.0,5.0,3.0,3.0,6.0,9.0,9.0,17.0,10.0,3.0,1.04,16.375,70.73,1.2,3.06,29.4
HBO-003063,2024-04-12,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,76.0,51.0,3.0,22.0,5.0,9.0,6.0,3.0,11.0,10.0,8.0,24.0,14.0,3.3591370558375635,1.49,13.16,67.11,0.5,0.97,31.0
HBO-003093,2024-04-13,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,62.0,49.0,4.0,9.0,4.0,7.0,5.0,3.0,6.0,12.5,8.0,21.0,10.566204287515763,3.3591370558375635,1.96,14.52,79.03,3.29,9.48,30.6
HBO-003123,2024-04-14,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,60.0,46.0,1.0,13.0,4.0,7.0,7.0,2.0,14.0,15.0,13.0,17.0,10.566204287515763,3.0,4.09,25.0,76.67,3.73,3.06,28.1
HBO-003153,2024-04-15,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,57.0,42.0,2.0,13.0,3.0,7.0,6.0,4.0,16.0,19.0,14.0,21.0,12.0,4.0,4.65,33.33,73.68,3.21,4.94,29.0
HBO-003183,2024-04-16,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,46.0,32.0,1.0,13.0,3.0,6.0,5.0,3.0,6.0,2.0,8.0,18.0,12.0,2.0,3.78,4.35,69.57,2.3,2.84,26.8
HBO-003213,2024-04-17,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,60.0,44.0,3.0,13.0,4.0,7.0,5.0,5.0,12.0,8.0,7.0,20.0,13.0,3.0,0.7,13.33,73.33,0.94,3.6,28.1
HBO-003243,2024-04-18,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,56.0,40.0,3.0,13.0,3.0,7.0,5.0,3.0,4.0,7.0,4.0,16.0,11.0,2.0,3.6,12.5,71.43,1.55,0.27,32.8
HBO-003273,2024-04-19,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,51.0,44.0,2.0,5.0,3.0,6.0,6.0,3.0,5.0,9.666666666666666,8.0,23.0,16.0,4.0,3.14,13.73,86.27,1.06,0.29,30.65
HBO-003303,2024-04-20,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,62.0,47.0,3.0,12.0,4.0,7.0,5.0,3.0,6.0,12.333333333333332,5.0,21.0,15.0,3.0,6.27,6.45,75.81,2.46,1.35,28.5
HBO-003333,2024-04-21,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,35.0,27.0,1.0,7.0,2.0,4.0,3.0,2.0,13.0,15.0,10.0,12.0,10.566204287515763,3.0,4.85,42.86,77.14,2.66,0.4,29.866666666666667
HBO-003363,2024-04-22,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,55.0,46.0,2.0,7.0,3.0,7.0,6.0,3.0,11.0,9.0,8.0,22.0,14.0,4.0,5.59,16.36,83.64,2.81,1.3,31.233333333333334
HBO-003393,2024-04-23,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,46.0,38.0,3.0,5.0,3.0,6.0,4.0,3.0,13.0,13.0,9.0,20.0,13.0,4.0,4.38,28.26,82.61,2.31,4.57,32.6
HBO-003423,2024-04-24,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,63.0,47.0,3.0,13.0,4.0,8.0,5.0,4.0,4.0,3.0,7.0,24.0,10.566204287515763,5.0,5.62,4.76,74.6,1.22,4.48,31.2
HBO-003453,2024-04-25,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,71.0,48.0,5.0,18.0,4.0,9.0,6.0,5.0,2.0,0.0,17.0,15.0,9.0,3.0,1.85,0.0,67.61,3.86,3.06,33.6
HBO-003483,2024-04-26,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,62.0,43.0,4.0,15.0,4.0,7.0,6.0,1.0,7.0,8.0,12.0,19.0,12.0,3.0,2.6,12.9,69.35,1.94,8.57,31.8
HBO-003513,2024-04-27,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,47.0,32.0,4.0,11.0,3.0,6.0,4.0,3.0,11.0,7.0,8.0,12.0,10.566204287515763,3.3591370558375635,2.68,16.375,68.09,4.3,3.51,30.9
HBO-003543,2024-04-28,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,52.0,43.0,3.0,6.0,3.0,6.0,5.0,1.0,10.0,14.0,3.0,17.0,10.0,3.0,3.6,26.92,82.69,0.99,1.68,32.0
HBO-003573,2024-04-29,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,57.0,43.0,3.0,11.0,3.0,7.0,7.0,1.0,4.0,7.0,5.0,17.0,11.0,4.0,1.18,16.375,75.44,3.5,3.06,31.4
HBO-003603,2024-04-30,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,40.0,30.0,1.0,9.0,2.0,5.0,4.0,1.0,12.0,16.0,13.0,13.0,7.0,2.0,5.07,40.0,75.0,1.8,9.95,29.3
HBO-003633,2024-05-01,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,47.0,40.0,3.0,4.0,3.0,6.0,5.0,4.0,12.0,9.0,6.0,20.0,11.0,4.0,3.6,19.15,85.11,1.76,4.93,30.2
HBO-003663,2024-05-02,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,49.0,38.0,2.0,9.0,3.0,6.0,4.0,2.0,9.0,10.0,9.0,19.0,12.0,4.0,0.62,20.41,77.55,2.79,3.09,30.0
HBO-003693,2024-05-03,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,35.0,29.0,3.0,3.0,2.0,4.0,4.0,0.0,5.0,4.0,10.0,16.0,9.0,3.0,3.6,11.43,82.86,2.35,2.55,33.0
HBO-003723,2024-05-04,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,62.0,44.0,1.0,17.0,4.0,7.0,5.0,3.0,9.0,13.0,6.0,16.89328537170264,12.0,3.0,0.93,20.97,70.97,2.41,4.9,34.9
HBO-003753,2024-05-05,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,51.0,35.0,1.0,15.0,3.0,6.0,6.0,4.0,6.0,7.0,9.0,13.0,7.0,3.0,6.32,13.73,68.63,5.36,3.06,36.3
HBO-003783,2024-05-06,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,44.0,36.0,1.0,7.0,3.0,5.0,5.0,3.0,10.0,12.0,12.0,20.0,12.0,3.3591370558375635,2.29,27.27,81.82,3.71,2.29,35.95
HBO-003813,2024-05-07,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,48.0,39.0,2.0,7.0,3.0,6.0,4.0,2.0,14.0,11.0,4.0,19.0,13.0,3.0,5.25,22.92,81.25,0.42,7.03,35.6
HBO-003843,2024-05-08,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,56.0,35.0,3.0,18.0,3.0,7.0,4.0,5.0,9.0,8.0,8.0,19.0,13.0,4.0,2.22,14.29,62.5,1.91,2.41,32.3
HBO-003873,2024-05-09,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,48.0,33.0,2.0,13.0,3.0,6.0,5.0,3.0,9.0,5.0,5.0,18.0,10.0,4.0,2.83,10.42,68.75,1.65,0.34,31.1
HBO-003903,2024-05-10,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,39.0,30.0,1.0,8.0,2.0,5.0,4.0,1.0,13.0,13.0,7.0,19.0,11.0,4.0,0.5,33.33,76.92,0.7,7.99,31.85
HBO-003933,2024-05-11,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,56.0,42.0,4.0,10.0,3.0,7.0,5.0,2.0,12.0,8.0,8.0,18.0,10.0,3.0,3.6,14.29,75.0,2.19,3.06,32.6
HBO-003963,2024-05-12,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,58.0,54.0,2.0,2.0,3.0,7.0,7.0,0.0,10.0,8.0,8.0,19.0,10.0,3.0,1.24,13.79,93.1,1.59,7.09,30.4
HBO-003993,2024-05-13,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,50.0,32.0,4.0,14.0,3.0,6.0,4.0,3.0,9.0,10.0,6.0,15.0,7.0,3.0,0.55,20.0,64.0,0.33,9.38,38.8
HBO-004023,2024-05-14,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,40.0,29.0,1.0,10.0,2.0,5.0,3.0,2.0,6.0,11.0,12.0,16.0,8.0,4.0,3.69,27.5,72.5,0.68,0.69,36.5
HBO-004053,2024-05-15,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,57.0,50.0,4.0,3.0,3.0,7.0,6.0,3.0,3.0,0.0,10.0,22.0,12.0,5.0,1.98,0.0,87.72,1.17,2.89,34.2
HBO-004083,2024-05-16,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,54.0,40.0,2.0,12.0,3.0,6.0,4.0,4.0,9.0,5.0,7.0,22.0,13.0,4.0,0.5,9.26,74.07,5.03,1.69,34.3
HBO-004113,2024-05-17,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,47.0,40.0,3.0,4.0,3.0,6.0,5.0,3.0,9.0,7.0,1.0,20.0,13.0,4.0,3.49,14.89,85.11,7.66,0.09,34.5
HBO-004143,2024-05-18,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,56.0,41.0,3.0,12.0,3.0,7.0,6.0,2.0,5.0,5.0,8.0,19.0,10.0,4.0,4.49,8.93,73.21,3.23,2.15,37.1
HBO-004173,2024-05-19,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,54.0,39.0,4.0,11.0,3.0,6.0,4.0,2.0,6.0,6.0,12.0,18.0,10.566204287515763,3.0,1.73,16.375,73.80666666666666,1.44,2.15,34.4
HBO-004203,2024-05-20,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,1.0,Spring,0.0,58.0,46.0,2.0,10.0,3.0,7.0,4.0,3.0,7.0,5.0,9.0,17.0,8.0,3.3591370558375635,8.25,8.62,74.40333333333334,4.45,0.8,38.6
HBO-004233,2024-05-21,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,44.0,33.0,2.0,9.0,3.0,5.0,3.0,3.0,6.0,5.0,7.0,14.0,10.0,3.0,13.15,11.36,75.0,3.34,7.28,33.0
HBO-004263,2024-05-22,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,49.0,35.0,1.0,13.0,3.0,6.0,5.0,4.0,8.0,12.0,12.0,18.0,12.0,4.0,6.53,24.49,71.43,3.08,0.12,35.2
HBO-004293,2024-05-23,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,45.0,35.0,2.0,8.0,3.0,5.0,4.0,3.0,4.0,1.0,7.0,16.89328537170264,7.0,3.0,4.04,2.22,77.78,11.4,2.48,36.4
HBO-004323,2024-05-24,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,39.0,23.0,3.0,13.0,2.0,5.0,3.0,4.0,7.0,7.0,10.0,13.0,7.0,2.0,6.15,17.95,58.97,9.91,4.87,33.2
HBO-004353,2024-05-25,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,54.0,42.0,2.0,10.0,3.0,6.0,4.0,3.0,7.0,10.0,12.0,15.0,11.0,3.0,5.83,18.52,77.78,2.65,3.06,36.1
HBO-004383,2024-05-26,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,58.0,44.0,3.0,11.0,3.0,7.0,6.0,1.0,4.0,6.0,7.0,16.89328537170264,14.0,3.0,4.44,10.34,75.86,3.0,3.06,39.0
HBO-004413,2024-05-27,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,60.0,37.0,2.0,21.0,4.0,7.0,5.0,2.0,9.0,10.0,5.0,16.0,11.0,3.0,5.35,16.67,61.67,3.02,1.47,36.2
HBO-004443,2024-05-28,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,53.0,33.0,2.0,18.0,3.0,6.0,4.0,2.0,2.0,5.0,5.0,19.0,12.0,4.0,5.1,9.43,62.26,4.74,3.16,37.9
HBO-004473,2024-05-29,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,70.0,54.0,3.0,13.0,4.0,8.0,8.0,3.0,4.0,12.0,11.0,25.0,15.0,3.3591370558375635,2.27,17.14,77.14,0.99,3.21,35.8
HBO-004503,2024-05-30,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,41.0,33.0,3.0,5.0,2.0,5.0,5.0,3.0,6.0,3.0,12.0,18.0,11.0,3.0,2.29,16.375,80.49,0.23,3.23,33.7
HBO-004533,2024-05-31,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,70.0,50.0,5.0,15.0,4.0,8.0,8.0,2.0,8.0,7.0,11.0,26.0,16.0,4.0,12.54,10.0,71.43,2.46,8.49,39.1
HBO-004563,2024-06-01,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,56.0,43.0,2.0,11.0,3.0,7.0,5.0,3.0,15.0,13.0,6.0,19.0,10.566204287515763,4.0,7.92,23.21,76.79,2.3,9.75,35.2
HBO-004593,2024-06-02,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,55.0,38.0,2.0,15.0,3.0,7.0,5.0,5.0,5.0,6.0,3.0,14.0,9.0,3.3591370558375635,3.6,10.91,69.09,0.47,3.06,36.9
HBO-004623,2024-06-03,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,54.0,39.0,3.0,12.0,3.0,6.0,4.0,4.0,5.0,9.0,9.0,21.0,13.0,4.0,2.11,16.67,72.22,2.43,0.91,35.4
HBO-004653,2024-06-04,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,57.0,37.0,1.0,19.0,3.0,7.0,7.0,4.0,10.0,9.0,13.0,16.0,10.0,4.0,4.54,15.79,64.91,1.9,3.06,35.5
HBO-004683,2024-06-05,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,47.0,39.0,2.0,6.0,3.0,6.0,5.0,3.0,6.0,8.0,7.0,22.0,14.0,4.0,3.87,17.02,82.98,2.3,1.11,36.3
HBO-004713,2024-06-06,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,64.0,46.0,4.0,14.0,4.0,8.0,6.0,2.0,10.0,12.0,2.0,22.0,15.0,4.0,3.6,18.75,78.03,1.45,1.63,36.9
HBO-004743,2024-06-07,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,52.0,38.0,4.0,10.0,3.0,6.0,6.0,2.0,8.0,8.0,6.0,16.89328537170264,12.0,5.0,1.1,15.38,73.08,0.82,0.89,34.5
HBO-004773,2024-06-08,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,50.0,35.0,1.0,14.0,3.0,6.0,4.0,5.0,6.0,5.0,8.0,16.89328537170264,10.566204287515763,3.0,5.95,16.375,70.5,1.81,3.06,36.9
HBO-004803,2024-06-09,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,53.0,36.0,4.0,13.0,3.0,6.0,4.0,4.0,6.0,10.0,4.0,17.0,8.0,3.3591370558375635,2.13,18.87,67.92,0.7,11.0,35.95
HBO-004833,2024-06-10,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,43.0,33.0,1.0,9.0,3.0,5.0,4.0,3.0,6.0,9.0,10.0,18.0,12.0,3.0,5.69,20.93,76.74,2.3,3.1,35.0
HBO-004863,2024-06-11,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,59.0,42.0,4.0,13.0,4.0,7.0,4.0,3.0,7.0,6.0,8.0,21.0,13.0,4.0,6.64,10.17,71.19,2.3,3.23,38.3
HBO-004893,2024-06-12,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,43.0,34.0,3.0,6.0,3.0,5.0,3.0,4.0,9.0,7.0,11.0,23.0,15.0,4.0,3.6,16.28,79.07,0.91,2.33,40.6
HBO-004923,2024-06-13,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,55.0,42.0,4.0,9.0,3.0,7.0,7.0,4.0,7.0,2.0,6.0,19.0,13.0,3.3591370558375635,5.25,16.375,76.36,2.3,11.52,39.45
HBO-004953,2024-06-14,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,52.0,31.0,3.0,18.0,3.0,6.0,4.0,2.0,5.0,9.0,3.0,17.0,10.566204287515763,3.0,0.9,17.31,75.90666666666667,3.89,2.66,38.3
HBO-004983,2024-06-15,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,37.0,31.0,1.0,5.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,11.0,5.0,1.0,1.91,16.375,75.45333333333333,1.16,1.88,37.1
HBO-005013,2024-06-16,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,40.0,30.0,1.0,9.0,2.0,5.0,4.0,3.0,8.0,10.0,10.0,14.0,8.0,2.0,3.6,16.375,75.0,6.23,2.64,34.6
HBO-005043,2024-06-17,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,57.0,34.0,4.0,19.0,3.0,7.0,4.0,6.0,6.0,5.0,10.0,17.0,11.0,4.0,4.01,16.375,76.935,0.86,6.16,37.8
HBO-005073,2024-06-18,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,71.0,56.0,3.0,12.0,4.0,9.0,6.0,5.0,6.0,7.0,12.0,23.0,15.0,4.0,3.35,9.86,78.87,0.83,5.49,34.5
HBO-005103,2024-06-19,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,63.0,42.0,5.0,16.0,4.0,8.0,6.0,2.0,6.0,9.0,7.0,20.0,13.0,4.0,2.13,14.29,66.67,2.95,0.23,41.3
HBO-005133,2024-06-20,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,53.0,43.0,2.0,8.0,3.0,6.0,5.0,3.0,11.0,8.0,6.0,19.0,10.566204287515763,4.0,1.65,15.09,70.63666666666667,0.99,2.69,35.5
HBO-005163,2024-06-21,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,68.0,45.0,4.0,19.0,4.0,8.0,5.0,4.0,5.0,5.0,8.0,21.0,10.566204287515763,5.0,1.12,7.35,74.60333333333332,2.3,5.23,36.7
HBO-005193,2024-06-22,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,56.0,44.0,4.0,8.0,3.0,7.0,5.0,3.0,7.0,9.0,9.0,18.0,11.0,5.0,2.55,16.07,78.57,0.6,3.06,40.2
HBO-005223,2024-06-23,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Summer,0.0,66.0,51.0,2.0,13.0,4.0,8.0,7.0,2.0,9.0,8.0,8.0,20.0,10.566204287515763,3.3591370558375635,5.45,12.12,73.345,2.3,4.89,39.325
HBO-005253,2024-06-24,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,69.0,47.0,5.0,17.0,4.0,8.0,5.0,5.0,6.0,8.0,9.0,21.0,13.0,4.0,2.2,11.59,68.12,2.3,5.56,38.45
HBO-005283,2024-06-25,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,44.0,31.0,1.0,12.0,3.0,5.0,5.0,4.0,14.0,11.0,8.0,16.0,10.566204287515763,3.0,0.55,25.0,70.45,1.52,3.51,37.575
HBO-005313,2024-06-26,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,58.0,44.0,2.0,12.0,3.0,7.0,6.0,1.0,7.0,4.0,13.0,22.0,14.0,4.0,3.77,6.9,75.86,2.62,2.1,36.7
HBO-005343,2024-06-27,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,54.0,39.0,3.0,12.0,3.0,6.0,4.0,2.0,2.0,0.0,9.0,17.0,10.0,3.0,3.7,0.0,72.22,0.32,3.19,37.3
HBO-005373,2024-06-28,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Summer,0.0,52.0,41.0,1.0,10.0,3.0,6.0,5.0,4.0,11.0,9.0,9.0,16.89328537170264,10.0,3.0,1.45,17.31,78.85,5.12,0.55,39.8
HBO-000001,2024-01-01,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,1.0,Winter,0.0,56.0,45.0,2.0,9.0,17.0,7.0,6.0,1.0,7.0,15.0,9.0,23.0,11.943324937027707,3.8310559006211182,3.6,26.79,80.36,4.0,1.88,16.3
HBO-000031,2024-01-02,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,73.0,53.0,4.0,16.0,22.0,9.0,7.0,4.0,7.0,5.0,10.0,24.0,14.0,4.0,7.9,6.85,83.425,1.59,0.59,16.3
HBO-000061,2024-01-03,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,37.0,32.0,2.0,3.0,11.0,4.0,4.0,2.0,5.0,9.0,10.0,19.12621359223301,9.0,3.0,4.28,24.32,86.49,0.94,1.82,19.3
HBO-000091,2024-01-04,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,59.0,48.0,1.0,10.0,18.0,7.0,6.0,3.0,11.0,10.0,9.0,18.0,11.0,4.0,3.6,16.95,81.36,2.54,15.0,15.7
HBO-000121,2024-01-05,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,43.0,38.0,3.0,2.0,13.0,5.0,4.0,4.0,8.0,7.0,9.0,16.0,9.0,3.8310559006211182,0.6,16.28,88.37,0.72,2.6,16.95
HBO-000151,2024-01-06,Apex Medical Center,Emergency,Teaching,Karachi,ER,1.0,0.0,Winter,0.0,52.0,46.0,3.0,3.0,16.0,6.0,6.0,1.0,6.0,4.0,23.0,18.0,11.0,3.0,1.54,16.375,88.46,2.04,0.38,18.2
HBO-000181,2024-01-07,Apex Medical Center,Emergency,Teaching,Karachi,ER,1.0,0.0,Winter,0.0,65.0,56.0,4.0,5.0,20.0,8.0,8.0,2.0,13.0,10.0,9.0,23.0,14.0,5.0,3.6,15.38,86.15,3.86,2.87,20.2
HBO-000211,2024-01-08,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,62.0,56.0,4.0,2.0,19.0,7.0,6.0,2.0,7.0,8.5,9.0,26.0,17.0,5.0,0.81,12.9,90.32,2.72,1.99,15.5
HBO-000241,2024-01-09,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,45.0,36.0,3.0,6.0,14.0,5.0,4.0,2.0,6.0,7.0,13.0,20.0,15.0,5.0,7.88,15.56,80.0,2.3,0.62,21.0
HBO-000271,2024-01-10,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,46.0,37.0,1.0,8.0,14.0,6.0,5.0,2.0,8.0,8.0,6.0,17.0,11.0,4.0,4.39,17.39,80.43,4.9,2.08,18.6
HBO-000301,2024-01-11,Apex Medical Center,Emergency,Teaching,Karachi,ER,0.0,0.0,Winter,0.0,69.0,57.0,5.0,7.0,21.0,8.0,8.0,2.0,11.0,11.0,9.0,24.0,15.0,5.0,0.74,15.94,82.61,0.45,0.41,18.9
