record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature,ICU_occupancy_rate,bed_utilization_ratio,admission_discharge_ratio,staff_to_patient_ratio,nurse_to_patient_ratio,doctor_to_patient_ratio,emergency_pressure_index,bed_shortage_flag,high_occupancy_flag,critical_occupancy_flag,seven_day_rolling_occupancy,fourteen_day_rolling_occupancy,occupancy_lag_1,occupancy_lag_7,admissions_lag_1,discharge_lag_1,hospital_average_occupancy,department_average_occupancy,monthly_average_occupancy,weekend_staffing_gap,outbreak_pressure_score,seasonal_demand_index
HBO-001413,2024-02-17,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Winter,0.0,38.0,28.0,1.0,9.0,2.0,5.0,4.0,2.0,9.0,11.0,6.0,13.0,10.566204287515763,2.0,1.45,28.95,73.68421052631578,6.19,0.63,22.1,80.0,0.7631578947368421,0.8181818181818182,0.4642857142857143,0.37736443883984866,0.07142857142857142,3.0,0,0,0,67.68134070475291,70.4441975032278,66.0,77.19298245614034,7.0,8.0,71.06632671447694,71.06632671447694,70.5342694062334,3.893285371702639,0.0,1.0
HBO-001443,2024-02-18,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Winter,0.0,40.0,32.0,1.0,7.0,2.0,5.0,3.0,2.0,10.0,10.0,10.0,16.89328537170264,11.0,3.0,0.6,25.0,80.0,8.93,2.12,24.7,60.0,0.825,1.0,0.5279151678657075,0.34375,0.09375,5.0,0,1,0,67.18008757192084,70.29919213265852,73.68421052631578,71.42857142857143,9.0,11.0,71.12086596055691,71.12086596055691,70.7195600603559,0.0,0.0,0.9999999999999998
HBO-001473,2024-02-19,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,53.0,39.0,2.0,12.0,3.0,6.0,6.0,4.0,8.0,5.0,7.0,22.0,14.0,5.0,0.5,16.375,73.58490566037736,1.91,1.37,20.5,100.0,0.7735849056603774,1.6,0.5641025641025641,0.358974358974359,0.1282051282051282,2.3333333333333335,0,0,0,68.4045773678392,72.00345278428759,80.0,55.73770491803278,10.0,10.0,71.3020727776884,71.3020727776884,71.2351400570028,0.0,0.0,0.9999999999999996
HBO-001503,2024-02-20,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,66.0,46.0,2.0,18.0,4.0,8.0,6.0,3.0,8.5,11.0,11.0,25.0,14.0,5.0,3.01,16.67,69.6969696969697,1.47,1.24,20.6,75.0,0.7272727272727273,0.7727272727272727,0.5434782608695652,0.30434782608695654,0.10869565217391304,2.75,0,0,0,70.95417747388844,72.23306244785951,73.58490566037736,65.3061224489796,8.0,5.0,71.34772943534219,71.34772943534219,71.35881193086462,0.0,0.0,0.9999999999999998
HBO-001533,2024-02-21,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,62.0,47.0,4.0,11.0,4.0,7.0,5.0,3.0,9.0,6.0,18.0,24.0,14.0,5.0,8.57,9.68,75.80645161290323,1.04,1.93,22.0,71.42857142857143,0.8225806451612904,1.5,0.5106382978723404,0.2978723404255319,0.10638297872340426,4.5,0,0,0,71.58144136645845,72.07357281468568,69.6969696969697,69.81132075471697,8.5,11.0,71.31536159733487,71.31536159733487,71.27571981916988,0.0,0.0,0.9999999999999998
HBO-001563,2024-02-22,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,45.0,33.0,4.0,8.0,3.0,5.0,4.0,1.0,7.0,9.0,11.0,16.0,11.0,3.3591370558375635,4.97,20.0,73.33333333333333,2.3,0.09,21.5,80.0,0.8222222222222222,0.7777777777777778,0.48484848484848486,0.3333333333333333,0.10179203199507768,3.6666666666666665,0,0,0,72.43788863191362,72.04614248771618,75.80645161290323,68.29268292682927,9.0,6.0,71.40172871301888,71.40172871301888,71.4914689522048,0.0,0.0,0.9999999999999998
HBO-001593,2024-02-23,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,51.0,37.0,2.0,12.0,3.0,6.0,4.0,2.0,16.0,12.0,10.0,14.0,8.0,3.0,3.8,23.53,72.54901960784314,0.63,4.09,23.3,66.66666666666666,0.7647058823529411,1.3333333333333333,0.3783783783783784,0.21621621621621623,0.08108108108108109,3.3333333333333335,0,0,0,73.1579815471285,71.6119688182484,73.33333333333333,66.0,7.0,9.0,71.4381740832135,71.4381740832135,71.5751900604379,0.0,0.0,0.9999999999999998
HBO-001623,2024-02-24,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Winter,0.0,60.0,43.0,3.0,14.0,4.0,7.0,5.0,5.0,6.0,8.0,4.0,15.0,9.0,4.0,6.72,13.33,71.66666666666667,0.97,2.48,20.0,71.42857142857143,0.7666666666666667,0.75,0.3488372093023256,0.20930232558139536,0.09302325581395349,1.0,0,0,0,74.09355577682037,70.88744824078664,72.54901960784314,73.68421052631578,16.0,12.0,71.45874529663257,71.45874529663257,71.61753047554248,1.893285371702639,0.0,0.9999999999999998
HBO-001653,2024-02-25,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Winter,0.0,58.0,45.0,2.0,11.0,3.0,7.0,6.0,2.0,5.0,2.0,9.0,15.0,11.0,3.0,3.45,3.45,77.58620689655173,2.41,3.06,24.0,85.71428571428571,0.8103448275862069,2.5,0.3333333333333333,0.24444444444444444,0.06666666666666667,3.0,0,0,0,73.80533522544192,70.49271139868138,71.66666666666667,80.0,6.0,8.0,71.46252568517865,71.46252568517865,71.61957781683934,1.893285371702639,0.0,1.0
HBO-001683,2024-02-26,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,48.0,36.0,3.0,9.0,3.0,6.0,5.0,3.0,9.0,4.5,12.0,21.0,11.0,4.0,3.6,16.375,75.0,2.3,1.71,23.7,83.33333333333334,0.8125,2.0,0.5833333333333334,0.3055555555555556,0.1111111111111111,4.0,0,0,0,73.46050763923503,70.93254250353712,77.58620689655173,73.58490566037736,5.0,2.0,71.57187713538174,71.57187713538174,71.85824298002782,0.0,0.0,1.0
HBO-001713,2024-02-27,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,59.0,49.0,2.0,8.0,4.0,7.0,6.0,3.0,7.0,7.0,9.0,20.0,11.0,4.0,7.71,16.375,83.05084745762711,1.09,1.51,23.9,85.71428571428571,0.864406779661017,1.0,0.40816326530612246,0.22448979591836735,0.08163265306122448,2.25,0,1,0,73.66266397346682,72.30842072367763,75.0,69.6969696969697,9.0,4.5,71.63201964177854,71.63201964177854,71.97907978848829,0.0,0.0,1.0
HBO-001743,2024-02-28,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,58.0,40.0,3.0,15.0,3.0,7.0,4.0,5.0,6.0,8.0,9.0,18.0,12.0,4.0,3.41,13.79,68.96551724137932,7.02,2.04,23.1,57.14285714285714,0.7413793103448276,0.75,0.45,0.3,0.1,3.0,0,0,0,75.57036079641789,73.57590108143816,83.05084745762711,75.80645161290323,7.0,7.0,71.8288959834311,71.8288959834311,72.38914525771565,0.0,0.0,0.9999999999999998
HBO-001773,2024-02-29,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Winter,0.0,41.0,30.0,1.0,10.0,2.0,5.0,4.0,2.0,8.0,6.0,9.0,17.0,10.0,4.0,9.84,14.63,73.17073170731707,2.3,6.02,25.0,80.0,0.7560975609756098,1.3333333333333333,0.5666666666666667,0.3333333333333333,0.13333333333333333,4.5,0,0,0,74.59308445762875,73.51548654477119,68.96551724137932,73.33333333333333,6.0,8.0,71.78036414034548,71.78036414034548,72.26687282856078,0.0,0.0,1.0
HBO-001803,2024-03-01,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,50.0,39.0,3.0,8.0,3.0,6.0,4.0,5.0,10.0,8.0,10.0,14.0,7.0,3.0,3.63,16.0,78.0,1.89,1.84,23.0,66.66666666666666,0.84,1.25,0.358974358974359,0.1794871794871795,0.07692307692307693,3.3333333333333335,0,0,0,74.56985565391214,73.86391860052031,73.17073170731707,72.54901960784314,8.0,6.0,71.80353693312834,71.80353693312834,,0.0,0.0,
HBO-001833,2024-03-02,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,43.0,29.0,2.0,12.0,3.0,5.0,4.0,2.0,19.0,19.0,8.0,12.0,10.566204287515763,3.0,8.08,44.19,67.44186046511628,0.92,2.74,18.1,80.0,0.7209302325581395,1.0,0.41379310344827586,0.36435187198330216,0.10344827586206896,2.6666666666666665,0,0,0,75.348567138506,74.72106145766317,78.0,71.66666666666667,10.0,8.0,71.90511829488032,71.90511829488032,78.00000000000001,4.893285371702639,0.0,1.084762835381548
HBO-001863,2024-03-03,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,66.0,55.0,4.0,7.0,4.0,8.0,6.0,3.0,7.0,11.0,6.0,19.0,12.0,3.0,0.77,16.67,83.33333333333334,11.12,0.69,24.2,75.0,0.8939393939393939,0.6363636363636364,0.34545454545454546,0.21818181818181817,0.05454545454545454,1.5,0,1,0,74.74502339542735,74.27517931043464,67.44186046511628,77.58620689655173,19.0,19.0,71.83313026536801,71.83313026536801,72.72093023255813,0.0,0.0,1.0123591992150471
HBO-001893,2024-03-04,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,42.0,31.0,3.0,8.0,3.0,5.0,5.0,2.0,7.0,11.5,7.0,16.89328537170264,11.0,3.3591370558375635,2.35,11.9,73.80952380952381,1.96,2.29,23.9,100.0,0.8095238095238095,0.6086956521739131,0.5449446894097626,0.3548387096774194,0.10835925986572785,2.3333333333333335,0,0,0,75.56604145782474,74.51327454852988,83.33333333333334,75.0,7.0,11.0,72.01567317120873,72.01567317120873,76.25839793281654,0.0,0.0,1.0589139082477397
HBO-001923,2024-03-05,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,35.0,30.0,2.0,3.0,2.0,4.0,4.0,2.0,9.0,12.0,13.0,20.0,16.0,3.3591370558375635,2.96,34.29,85.71428571428571,3.03,7.66,24.9,100.0,0.9142857142857143,0.75,0.6666666666666666,0.5333333333333333,0.11197123519458545,6.5,1,1,0,75.39597343061384,74.52931870204034,73.80952380952381,83.05084745762711,7.0,11.5,72.04370208743241,72.04370208743241,75.64617940199335,0.0,0.0,1.0500040560129595
HBO-001953,2024-03-06,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,36.0,22.0,2.0,12.0,2.0,4.0,2.0,5.0,9.0,11.0,9.0,14.0,10.0,2.0,3.6,30.56,61.111111111111114,0.76,2.84,19.7,50.0,0.6666666666666666,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.09090909090909091,4.5,0,0,0,75.7764646101365,75.6734127032772,85.71428571428571,68.96551724137932,9.0,12.0,72.25401875861476,72.25401875861476,77.65980066445184,0.0,0.0,1.0748163493008829
HBO-001983,2024-03-07,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,53.0,40.0,4.0,9.0,3.0,6.0,4.0,3.0,8.0,7.0,8.0,18.0,12.0,4.0,1.71,13.21,75.47169811320755,5.78,2.23,27.7,66.66666666666666,0.8301886792452831,1.1428571428571428,0.45,0.3,0.1,2.6666666666666665,0,0,0,74.65440659152675,74.62374552457777,61.111111111111114,73.17073170731707,9.0,11.0,72.08518682456167,72.08518682456167,74.90168573889504,0.0,0.0,1.0390718126483887
HBO-002013,2024-03-08,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,59.0,43.0,3.0,13.0,4.0,7.0,5.0,2.0,11.0,13.0,9.0,22.0,14.0,5.0,3.6,22.03,72.88135593220339,1.91,6.77,24.6,71.42857142857143,0.7796610169491526,0.8461538461538461,0.5116279069767442,0.32558139534883723,0.11627906976744186,2.25,0,0,0,74.98311607808255,74.77648586599734,75.47169811320755,78.0,8.0,7.0,72.13573176916833,72.13573176916833,74.98311607808253,0.0,0.0,1.0394725920023342
HBO-002043,2024-03-09,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,71.0,56.0,3.0,12.0,4.0,9.0,7.0,4.0,11.0,14.0,9.0,22.0,13.0,4.0,0.9,11.27,78.87323943661971,0.08,3.06,22.7,77.77777777777779,0.8309859154929577,0.7857142857142857,0.39285714285714285,0.23214285714285715,0.07142857142857142,2.25,0,0,0,74.25188121125446,74.80022417488023,72.88135593220339,67.44186046511628,11.0,13.0,72.14669683038944,72.14669683038944,74.72039605984764,0.0,0.0,1.035673140178666
HBO-002073,2024-03-10,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,34.0,24.0,1.0,9.0,2.0,4.0,3.0,2.0,11.0,15.0,9.0,16.0,9.0,3.0,0.87,44.12,70.58823529411765,2.3,3.06,27.0,75.0,0.7352941176470589,0.7333333333333333,0.6666666666666666,0.375,0.125,4.5,0,0,0,75.88493535004066,75.31497937273402,78.87323943661971,83.33333333333334,11.0,14.0,72.24418295511741,72.24418295511741,75.18182310171122,0.893285371702639,0.0,1.040662653052895
HBO-002103,2024-03-11,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,46.0,33.0,1.0,12.0,3.0,6.0,4.0,2.0,9.0,11.0,9.0,19.0,12.0,3.0,0.92,23.91,71.73913043478261,2.3,7.0,25.9,66.66666666666666,0.7391304347826086,0.8181818181818182,0.5757575757575758,0.36363636363636365,0.09090909090909091,3.0,0,0,0,74.06420705872414,74.81512425827442,70.58823529411765,73.80952380952381,11.0,15.0,72.22052655996026,72.22052655996026,74.72246432095186,0.0,0.0,1.034643028515091
HBO-002133,2024-03-12,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,50.0,33.0,3.0,14.0,3.0,6.0,4.0,3.0,8.0,7.0,12.0,17.0,8.0,3.0,4.16,14.0,66.0,1.15,1.95,27.1,66.66666666666666,0.72,1.1428571428571428,0.5151515151515151,0.24242424242424243,0.09090909090909091,4.0,0,0,0,73.76843657661824,74.58220500361605,71.73913043478261,85.71428571428571,9.0,11.0,72.21374633284509,72.21374633284509,74.45125214948193,0.0,0.0,1.0309844860606427
HBO-002163,2024-03-13,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,65.0,46.0,3.0,16.0,4.0,8.0,6.0,2.0,8.0,5.0,10.0,23.0,13.0,6.0,5.2,7.69,70.76923076923077,2.39,3.16,27.9,75.0,0.7538461538461538,1.6,0.5,0.2826086956521739,0.13043478260869565,2.5,0,0,0,70.95211004600601,73.36428732807124,66.0,61.111111111111114,8.0,7.0,72.12744430044447,72.12744430044447,73.7469811370251,0.0,0.0,1.0224538225676554
HBO-002193,2024-03-14,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,44.0,34.0,1.0,9.0,3.0,5.0,5.0,1.0,8.0,9.5,1.0,20.0,12.0,4.0,8.51,25.0,77.27272727272727,0.72,15.0,22.2,100.0,0.7954545454545454,0.8421052631578947,0.5882352941176471,0.35294117647058826,0.11764705882352941,0.3333333333333333,0,0,0,72.33184142573738,73.49312400863208,70.76923076923077,75.47169811320755,8.0,5.0,72.10883863563332,72.10883863563332,73.51792341642553,0.0,0.0,1.0195410827223597
HBO-002223,2024-03-15,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,54.0,40.0,3.0,11.0,3.0,6.0,5.0,3.0,10.0,14.0,5.0,22.0,14.0,3.3591370558375635,4.39,16.375,74.07407407407408,5.87,1.23,24.049999999999997,83.33333333333334,0.7962962962962963,0.7142857142857143,0.55,0.35,0.08397842639593908,1.6666666666666667,0,0,0,72.58913130566877,73.78612369187566,77.27272727272727,72.88135593220339,8.0,9.5,72.17862091451298,72.17862091451298,73.78612369187566,0.0,0.0,1.0222711761044392
HBO-002253,2024-03-16,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,59.0,45.0,2.0,12.0,4.0,7.0,6.0,3.0,3.0,7.0,7.0,20.0,13.0,4.0,6.67,11.86,76.27118644067797,1.41,8.4,25.9,85.71428571428571,0.7966101694915254,0.42857142857142855,0.4444444444444444,0.28888888888888886,0.08888888888888889,1.75,0,0,0,72.75951961165029,73.50570041145238,74.07407407407408,78.87323943661971,10.0,14.0,72.20389362330711,72.20389362330711,73.80532038402222,0.0,0.0,1.0221792299605041
HBO-002283,2024-03-17,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,64.0,48.0,1.0,15.0,4.0,8.0,6.0,2.0,13.0,10.0,9.0,19.0,11.0,4.0,1.7,16.375,75.0,3.84,0.15,28.5,75.0,0.765625,1.3,0.3958333333333333,0.22916666666666666,0.08333333333333333,2.25,0,0,0,72.38779775508719,74.13636655256393,76.27118644067797,70.58823529411765,3.0,7.0,72.257410634062,72.257410634062,73.9594370125632,0.0,0.0,1.0235550425010504
HBO-002313,2024-03-18,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,66.0,57.0,4.0,5.0,4.0,8.0,7.0,1.0,8.0,8.0,8.0,25.0,15.0,5.0,4.76,16.375,86.36363636363636,3.45,0.26,22.0,87.5,0.9242424242424242,1.0,0.43859649122807015,0.2631578947368421,0.08771929824561403,2.0,1,1,0,73.01804985592753,73.54112845732583,75.0,71.73913043478261,13.0,10.0,72.29302867777548,72.29302867777548,74.0206466000595,0.0,0.0,1.023897434564325
HBO-002343,2024-03-19,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,34.0,21.0,1.0,12.0,2.0,4.0,2.0,4.0,3.0,4.0,8.0,16.0,9.0,4.0,4.83,11.76,61.76470588235294,1.94,1.88,23.4,50.0,0.6470588235294118,0.75,0.7619047619047619,0.42857142857142855,0.19047619047619047,4.0,0,0,0,75.10726498862093,74.43785078261958,86.36363636363636,66.0,8.0,8.0,72.47342108400446,72.47342108400446,74.70636825359153,0.0,0.0,1.0308105666351646
HBO-002373,2024-03-20,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,52.0,39.0,4.0,9.0,3.0,6.0,3.0,3.0,5.0,13.0,13.0,18.0,12.0,4.0,3.01,16.375,75.0,10.34,5.69,26.5,50.0,0.8269230769230769,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.10256410256410256,4.333333333333333,0,0,0,74.50222297181419,72.7271665089101,61.76470588235294,70.76923076923077,3.0,4.0,72.33786772702153,72.33786772702153,74.02522812878951,0.0,0.0,1.0233261009038237
HBO-002403,2024-03-21,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,56.0,42.0,3.0,11.0,3.0,7.0,6.0,1.0,7.0,14.0,18.0,19.0,12.0,3.0,1.51,16.375,75.0,1.98,1.68,22.8,85.71428571428571,0.8035714285714286,0.5,0.4523809523809524,0.2857142857142857,0.07142857142857142,6.0,0,0,0,75.10661857620981,73.71923000097358,75.0,77.27272727272727,5.0,13.0,72.37114438043376,72.37114438043376,74.07396672235004,0.0,0.0,1.023529023293663
HBO-002433,2024-03-22,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,1.0,Spring,0.0,43.0,34.0,3.0,6.0,3.0,5.0,4.0,4.0,13.0,15.0,16.0,13.0,7.0,2.0,3.2,34.88,79.06976744186046,7.09,7.44,25.2,80.0,0.8604651162790697,0.8666666666666667,0.38235294117647056,0.20588235294117646,0.058823529411764705,5.333333333333333,0,0,0,74.78194325153449,73.68553727860161,75.0,74.07407407407408,7.0,14.0,72.40359938808272,72.40359938808272,74.11806354509527,0.0,0.0,1.0236792669356536
HBO-002463,2024-03-23,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,52.0,36.0,3.0,13.0,3.0,6.0,4.0,2.0,8.0,12.0,12.0,17.0,10.0,4.0,4.48,7.69,69.23076923076923,2.3,3.06,27.6,66.66666666666666,0.75,0.6666666666666666,0.4722222222222222,0.2777777777777778,0.1111111111111111,4.0,0,0,0,75.49561373264682,74.12756667214855,79.06976744186046,76.27118644067797,13.0,15.0,72.48489412044587,72.48489412044587,74.34314099494823,0.0,0.0,1.0256363328808145
HBO-002493,2024-03-24,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,60.0,44.0,2.0,14.0,4.0,7.0,5.0,5.0,6.5,9.0,9.0,16.0,10.0,3.0,7.98,16.375,73.33333333333333,3.6,1.59,27.3,71.42857142857143,0.7666666666666667,0.7222222222222222,0.36363636363636365,0.22727272727272727,0.06818181818181818,2.25,0,0,0,74.48983984551701,73.4388188003021,69.23076923076923,75.0,8.0,12.0,72.44568779647386,72.44568779647386,74.12086396172306,0.893285371702639,0.0,1.0231232005134019
HBO-002523,2024-03-25,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,51.0,36.0,2.0,13.0,3.0,6.0,4.0,5.0,5.0,3.0,6.0,16.0,10.0,2.0,3.19,16.375,70.58823529411765,3.7,5.58,30.7,66.66666666666666,0.7450980392156863,1.6666666666666667,0.4444444444444444,0.2777777777777778,0.05555555555555555,2.0,0,0,0,74.25174460742176,73.63489723167463,73.33333333333333,86.36363636363636,6.5,9.0,72.45625500524599,72.45625500524599,74.08805018554015,0.0,0.0,1.022521108497479
HBO-002553,2024-03-26,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,49.0,37.0,2.0,10.0,3.0,6.0,6.0,1.0,4.0,6.0,10.0,19.0,12.0,4.0,3.6,12.24,75.51020408163265,5.93,4.34,28.4,100.0,0.7959183673469388,0.6666666666666666,0.5135135135135135,0.32432432432432434,0.10810810810810811,3.3333333333333335,0,0,0,71.9981158832048,73.55269043591285,70.58823529411765,61.76470588235294,5.0,3.0,72.43427830276214,72.43427830276214,73.94805758988325,0.0,0.0,1.0208986590684836
HBO-002583,2024-03-27,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,52.0,40.0,1.0,11.0,3.0,6.0,4.0,4.0,5.0,3.0,14.0,23.0,15.0,6.0,5.19,5.77,76.92307692307693,0.36,6.37,28.6,66.66666666666666,0.7884615384615384,1.6666666666666667,0.575,0.375,0.15,4.666666666666667,0,0,0,73.9617584831019,74.23199072745805,75.51020408163265,75.0,4.0,6.0,72.4700448815862,72.4700448815862,74.00814014725823,0.0,0.0,1.0212238762675696
HBO-002613,2024-03-28,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,47.0,36.0,3.0,8.0,3.0,6.0,5.0,1.0,7.0,6.0,3.0,20.0,13.0,4.0,9.96,16.375,76.59574468085107,3.84,0.97,26.4,83.33333333333334,0.8297872340425532,1.1666666666666667,0.5555555555555556,0.3611111111111111,0.1111111111111111,1.0,0,0,0,74.23648375782717,74.67155116701849,76.92307692307693,75.0,5.0,3.0,72.52122915792519,72.52122915792519,74.11610076858484,0.0,0.0,1.0219917895653228
HBO-002643,2024-03-29,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,44.0,36.0,1.0,7.0,3.0,5.0,4.0,3.0,10.0,11.0,10.0,20.0,12.0,4.0,3.06,25.0,81.81818181818183,2.23,0.73,28.7,80.0,0.8409090909090909,0.9090909090909091,0.5555555555555556,0.3333333333333333,0.1111111111111111,3.3333333333333335,0,1,0,74.46444728366305,74.62319526759877,76.59574468085107,79.06976744186046,7.0,6.0,72.56753047068571,72.56753047068571,74.2046594797372,0.0,0.0,1.0225600760895786
HBO-002673,2024-03-30,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,49.0,33.0,4.0,12.0,3.0,6.0,3.0,6.0,13.0,9.0,9.0,17.0,10.0,2.0,2.76,18.37,67.3469387755102,2.3,5.53,29.4,50.0,0.7551020408163265,1.4444444444444444,0.5151515151515151,0.30303030303030304,0.06060606060606061,3.0,0,0,0,74.85707790885182,75.17634582074932,81.81818181818183,69.23076923076923,10.0,11.0,72.67147037346656,72.67147037346656,74.46719473278702,0.0,0.0,1.024710169618036
HBO-002703,2024-03-31,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,1.0,0.0,Spring,0.0,61.0,42.0,3.0,16.0,4.0,7.0,4.0,6.0,9.0,9.0,9.0,16.0,10.0,3.0,1.74,16.375,68.85245901639344,4.69,3.06,28.0,57.14285714285714,0.7377049180327869,1.0,0.38095238095238093,0.23809523809523808,0.07142857142857142,2.25,0,0,0,74.58795927238623,74.53889955895161,67.3469387755102,73.33333333333333,13.0,9.0,72.61230891126705,72.61230891126705,74.22985286754447,0.893285371702639,0.0,1.0222764429410178
HBO-002733,2024-04-01,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,69.0,47.0,4.0,18.0,4.0,8.0,6.0,3.0,12.0,11.0,8.0,21.0,13.0,4.0,0.75,15.94,68.11594202898551,0.22,3.88,28.5,75.0,0.7391304347826086,1.0909090909090908,0.44680851063829785,0.2765957446808511,0.0851063829787234,2.0,0,0,0,73.94783436996624,74.099789488694,68.85245901639344,70.58823529411765,9.0,9.0,72.57099187945525,72.57099187945525,,0.0,0.0,1.0204681875201247
HBO-002763,2024-04-02,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,48.0,33.0,3.0,12.0,3.0,6.0,4.0,5.0,7.0,5.0,5.0,17.0,11.0,4.0,0.5,10.42,68.75,2.56,1.22,29.95,66.66666666666666,0.75,1.4,0.5151515151515151,0.3333333333333333,0.12121212121212122,1.6666666666666667,0,0,0,73.59464961780452,72.79638275050466,68.11594202898551,75.51020408163265,12.0,11.0,72.52256742455884,72.52256742455884,68.1159420289855,0.0,0.0,1.018589829611791
HBO-002793,2024-04-03,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,1.0,Spring,0.0,46.0,37.0,2.0,7.0,3.0,6.0,4.0,2.0,8.0,4.0,10.0,16.89328537170264,13.0,4.0,2.59,8.7,80.43478260869566,0.9,5.61,31.4,66.66666666666666,0.8478260869565217,2.0,0.4565752803162875,0.35135135135135137,0.10810810810810811,3.3333333333333335,0,1,0,72.62890617757128,73.29533233033659,68.75,76.92307692307693,7.0,5.0,72.48200218343455,72.48200218343455,68.43297101449276,0.0,0.0,1.0170190274166686
HBO-002823,2024-04-04,Apex Medical Center,Cardiology,Teaching,Karachi,Cardiac,0.0,0.0,Spring,0.0,59.0,42.0,2.0,15.0,4.0,7.0,5.0,4.0,8.0,8.0,7.0,22.0,13.0,5.0,2.13,13.56,71.1864406779661,1.16,3.01,25.6,71.42857142857143,0.7457627118644068,1.0,0.5238095238095238,0.30952380952380953,0.11904761904761904,1.75,0,0,0,73.13057841837396,73.68353108810057,80.43478260869566,76.59574468085107,8.0,4.0,72.5666062305118,72.5666062305118,72.43357487922707,0.0,0.0,1.0185566467509581
